City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,PM2.5_Outlier,PM10_Outlier,NO_Outlier,NO2_Outlier,NOx_Outlier,NH3_Outlier,CO_Outlier,SO2_Outlier,O3_Outlier,Year,Month,Month_Name,Quarter,Quarter_Label,Day,Day_of_Week,Day_Name,Week_of_Year,Is_Weekend,Year_Month,Season,PM25_PM10_Ratio,NO2_NOx_Ratio,O3_PM10_Ratio,Pollution_Index,Pollution_Index_Band,Pollutants_Above_City_Q3,City_Pollutant_Percentile,AQI_Lag_1,AQI_Change_1d,AQI_Rolling_7,AQI_RollingStd_7,AQI_Rolling_30,AQI_RollingStd_30
Bangalore,2017-04-01,16.9,358.1,56.8,142.1,213.6,36.8,2.96,87.5,142.5,309.9,Very Poor,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,1,5,Saturday,13,1,2017-04,Summer,0.04719352136274783,0.6652621722846442,0.39793353811784415,59.29,Medium,3,59.5,429.2,-119.30000000000001,326.37142857142857,97.46272303271856,305.02666666666664,100.11246067103326
Bangalore,2017-04-02,322.8,260.0,187.9,144.9,112.2,15.6,9.81,36.9,51.6,472.8,Severe,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,2,6,Sunday,13,1,2017-04,Summer,1.2415384615384615,1.2914438502673797,0.19846153846153847,59.48,Medium,3,59.5,309.9,162.90000000000003,355.37142857142857,107.50805728387243,309.36333333333334,104.52141335905628
Bangalore,2017-04-03,470.9,432.0,125.8,148.3,129.0,10.1,0.28,59.9,87.0,402.4,Severe,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,3,0,Monday,14,0,2017-04,Summer,1.0900462962962962,1.1496124031007753,0.2013888888888889,56.22,Medium,2,56.3,472.8,-70.40000000000003,376.4571428571429,98.600808940949,312.52000000000004,105.8905042794288
Bangalore,2017-04-04,458.2,189.9,145.0,141.9,33.8,6.3,9.76,81.7,109.4,197.0,Moderate,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,4,1,Tuesday,14,0,2017-04,Summer,2.412848867825171,4.198224852071006,0.5760926803580833,61.17,High,4,61.3,402.4,-205.39999999999998,351.7285714285714,119.8726089686564,307.87333333333333,107.8469603214421
Bangalore,2017-04-05,234.5,16.1,107.1,27.9,203.5,32.1,7.08,58.0,186.1,388.1,Very Poor,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,5,2,Wednesday,14,0,2017-04,Summer,14.565217391304346,0.13710073710073709,11.559006211180122,54.35,Medium,2,54.3,197.0,191.10000000000002,341.5428571428571,111.96737407451727,308.6233333333333,108.33936363410886
Bangalore,2017-04-06,483.6,466.9,77.2,86.6,90.1,37.3,7.16,31.5,15.9,452.5,Severe,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,6,3,Thursday,14,0,2017-04,Summer,1.035767830370529,0.9611542730299667,0.034054401370743205,54.73,Medium,3,54.8,388.1,64.39999999999998,378.8428571428571,95.95983286672359,313.0199999999999,111.47324528241343
Bangalore,2017-04-07,163.4,365.1,123.4,40.3,197.2,23.1,1.96,16.6,7.9,333.5,Very Poor,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,7,4,Friday,14,0,2017-04,Summer,0.44754861681731034,0.20436105476673427,0.021637907422623937,38.59,Low,1,38.6,452.5,-119.0,365.1714285714285,94.39413319138214,317.66999999999996,109.22410416677492
Bangalore,2017-04-08,90.3,249.0,51.8,12.7,219.4,26.7,5.33,30.5,195.4,268.0,Poor,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,8,5,Saturday,14,1,2017-04,Summer,0.36265060240963853,0.05788514129443938,0.7847389558232932,46.29,Medium,2,46.4,333.5,-65.5,359.18571428571425,99.66449432255924,313.94666666666666,108.94015039376482
Bangalore,2017-04-09,5.6,433.2,132.6,113.3,18.3,0.2,7.21,47.9,135.1,404.2,Severe,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,9,6,Sunday,14,1,2017-04,Summer,0.012927054478301015,6.191256830601093,0.311865189289012,45.6,Medium,1,45.5,268.0,136.2,349.38571428571424,89.48358189395108,320.05,108.68784390994755
Bangalore,2017-04-10,265.4,390.7,95.1,16.7,8.6,29.7,6.16,41.5,97.0,415.4,Severe,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,10,0,Monday,15,0,2017-04,Summer,0.6792935756334784,1.941860465116279,0.24827233171231125,43.48,Medium,0,43.5,404.2,11.199999999999989,351.24285714285713,90.89104937859875,320.96,109.38926884265685
Bangalore,2017-04-11,65.6,409.9,73.0,5.3,3.2,26.7,6.34,56.8,115.9,374.8,Very Poor,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,11,1,Tuesday,15,0,2017-04,Summer,0.16003903391070992,1.6562499999999998,0.28275189070505,39.37,Low,0,39.3,415.4,-40.599999999999966,376.64285714285717,60.29795068775439,322.48333333333335,109.82387493503929
Bangalore,2017-04-12,360.0,465.8,62.6,123.9,110.6,45.2,5.98,42.5,30.1,450.9,Severe,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,12,2,Wednesday,15,0,2017-04,Summer,0.7728638900815801,1.1202531645569622,0.06462000858737656,57.28,Medium,3,57.2,374.8,76.09999999999997,385.61428571428576,66.62645692144193,323.22333333333336,110.63603791286769
Bangalore,2017-04-13,365.3,498.8,58.7,87.6,42.0,16.8,1.49,27.8,131.9,498.3,Severe,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,13,3,Thursday,15,0,2017-04,Summer,0.7323576583801122,2.0857142857142854,0.26443464314354453,44.78,Medium,1,44.7,450.9,47.400000000000034,392.1571428571429,75.89380425179327,334.06666666666666,111.34400045256888
Bangalore,2017-04-14,37.6,147.4,7.3,148.4,225.4,38.3,9.26,20.3,73.5,190.7,Moderate,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,14,4,Friday,15,0,2017-04,Summer,0.25508819538670285,0.6583850931677019,0.49864314789687925,50.12,Medium,4,50.5,498.3,-307.6,371.75714285714287,107.0750649021962,330.2966666666667,114.28015329348159
Bangalore,2017-04-15,161.0,320.9,159.2,133.3,184.8,36.3,6.23,5.9,49.9,331.7,Very Poor,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,15,5,Saturday,15,1,2017-04,Summer,0.5017139295730758,0.7213203463203464,0.15550015581177937,54.87,Medium,2,54.9,190.7,141.0,380.85714285714283,99.20498739382776,324.9866666666666,110.18310382184794
Bangalore,2017-04-16,62.2,431.7,17.9,12.9,113.8,41.3,0.95,81.0,85.1,402.0,Severe,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,16,6,Sunday,15,1,2017-04,Summer,0.14408153810516564,0.11335676625659051,0.1971276349316655,40.35,Medium,2,40.5,331.7,70.30000000000001,380.5428571428571,99.122161281637,328.27666666666664,110.98387482541959
Bangalore,2017-04-17,294.1,317.0,97.7,99.2,118.5,10.0,7.33,36.0,186.0,444.1,Severe,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,17,0,Monday,16,0,2017-04,Summer,0.9277602523659306,0.8371308016877638,0.5867507886435331,55.15,Medium,1,55.1,402.0,42.10000000000002,384.64285714285717,101.37228183191658,339.3933333333333,104.96792591675053
Bangalore,2017-04-18,13.8,556.0,180.6,126.7,33.1,43.8,8.96,65.5,112.9,187.0,Moderate,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,18,1,Tuesday,16,0,2017-04,Summer,0.024820143884892086,3.8277945619335347,0.20305755395683453,64.73,High,5,64.7,444.1,-257.1,357.8142857142857,126.21770119614014,341.12666666666667,101.85971737143478
Bangalore,2017-04-19,391.2,229.2,128.2,134.6,15.6,13.2,5.74,24.9,137.9,186.2,Moderate,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,19,2,Wednesday,16,0,2017-04,Summer,1.7068062827225132,8.628205128205128,0.6016579406631763,50.46,Medium,2,50.5,187.0,-0.8000000000000114,320.0,133.14310596747666,338.3233333333334,104.98550863328026
Bangalore,2017-04-20,218.9,282.0,193.9,46.7,47.6,15.9,5.2,27.0,86.4,376.1,Very Poor,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,20,3,Thursday,16,0,2017-04,Summer,0.776241134751773,0.98109243697479,0.30638297872340425,43.55,Medium,1,43.6,186.2,189.90000000000003,302.54285714285714,112.23901367383918,339.21666666666664,105.19594224288252
Bangalore,2017-04-21,170.6,405.7,109.7,80.9,193.4,8.8,2.14,43.2,60.0,369.5,Very Poor,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,21,4,Friday,16,0,2017-04,Summer,0.42050776435789994,0.41830403309203723,0.14789253142716294,44.45,Medium,1,44.3,376.1,-6.600000000000023,328.0857142857143,102.4637729244088,339.15,105.17540931290922
Bangalore,2017-04-22,70.3,37.4,174.1,68.3,179.3,49.2,7.94,39.2,57.2,174.2,Moderate,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,22,5,Saturday,16,1,2017-04,Summer,1.8796791443850267,0.380925822643614,1.5294117647058825,52.24,Medium,3,52.0,369.5,-195.3,305.58571428571435,117.69802361086964,339.03666666666663,105.35716751662649
Bangalore,2017-04-23,57.5,147.0,86.3,29.9,148.9,44.1,0.87,57.4,18.4,131.6,Moderate,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,23,6,Sunday,16,1,2017-04,Summer,0.391156462585034,0.2008059100067159,0.12517006802721087,35.79,Low,1,35.9,174.2,-42.599999999999994,266.95714285714286,124.93137926001467,329.6933333333333,110.95289753433394
Bangalore,2017-04-24,465.5,479.6,46.8,45.0,124.9,4.1,8.88,86.7,182.4,470.7,Severe,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,24,0,Monday,17,0,2017-04,Summer,0.9706005004170142,0.3602882305844676,0.3803169307756464,61.26,High,5,61.2,131.6,339.1,270.75714285714287,131.45187785070354,340.21000000000004,108.77416766734738
Bangalore,2017-04-25,440.4,5.0,189.3,13.1,113.0,17.9,8.63,29.5,194.6,266.0,Poor,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,25,1,Tuesday,17,0,2017-04,Summer,88.08,0.115929203539823,38.92,54.05,Medium,4,53.9,470.7,-204.7,282.04285714285714,126.35490832232415,340.0833333333333,108.86116461309608
Bangalore,2017-04-26,137.4,338.6,92.0,74.9,58.4,34.4,7.46,27.7,181.9,313.6,Very Poor,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,26,2,Wednesday,17,0,2017-04,Summer,0.40578854105138806,1.2825342465753427,0.5372120496160662,51.7,Medium,1,51.9,266.0,47.60000000000002,300.24285714285713,119.22296838477165,342.0433333333333,107.79685774747773
Bangalore,2017-04-27,76.4,552.6,28.0,141.3,167.1,45.1,6.47,14.6,55.2,161.3,Moderate,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,27,3,Thursday,17,0,2017-04,Summer,0.13825551936301123,0.8456014362657093,0.0998914223669924,53.28,Medium,3,53.3,313.6,-152.3,269.5571428571429,123.9920811603559,335.0833333333333,112.55840501815017
Bangalore,2017-04-28,107.5,340.7,183.4,32.3,151.1,11.9,4.91,40.4,13.4,290.7,Poor,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,28,4,Friday,17,0,2017-04,Summer,0.3155268564719695,0.21376571806750494,0.03933078955092457,41.33,Medium,1,41.2,161.3,129.39999999999998,258.3,116.7729991621926,329.46,110.32538583037326
Bangalore,2017-04-29,198.7,53.8,112.7,102.1,228.9,34.8,7.8,47.0,15.9,360.6,Very Poor,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,29,5,Saturday,17,1,2017-04,Summer,3.693308550185874,0.4460463084316295,0.2955390334572491,51.92,Medium,2,51.9,290.7,69.90000000000003,284.92857142857144,115.64638219281137,335.1,107.30778806456871
Bangalore,2017-04-30,292.7,410.5,112.2,71.3,236.5,7.4,2.32,77.2,53.6,442.7,Severe,0,0,0,0,0,0,0,0,0,2017,4,April,2,Q2,30,6,Sunday,17,1,2017-04,Summer,0.7130328867235078,0.3014799154334038,0.13057247259439708,51.91,Medium,2,52.0,360.6,82.09999999999997,329.37142857142857,106.30186129266865,335.55,107.74343007412556
Bangalore,2017-05-01,455.4,33.4,31.5,105.6,137.1,25.2,9.36,82.9,139.3,192.0,Moderate,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,1,0,Monday,18,0,2017-05,Summer,13.634730538922156,0.7702407002188184,4.170658682634731,59.36,Medium,3,59.4,442.7,-250.7,289.5571428571429,96.26475397123777,331.62,110.81766447015896
Bangalore,2017-05-02,273.3,76.6,93.8,117.7,123.5,14.6,1.53,11.0,1.9,423.3,Severe,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,2,1,Tuesday,18,0,2017-05,Summer,3.567885117493473,0.9530364372469636,0.024804177545691905,33.18,Low,1,33.2,192.0,231.3,312.0285714285714,107.54756644210556,329.97,108.99665338108277
Bangalore,2017-05-03,223.8,198.6,104.4,144.5,78.8,19.7,9.71,23.7,42.2,379.9,Very Poor,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,3,2,Wednesday,18,0,2017-05,Summer,1.1268882175226587,1.833756345177665,0.2124874118831823,48.8,Medium,2,49.0,423.3,-43.400000000000034,321.5,110.58554757893724,329.21999999999997,108.55760714461954
Bangalore,2017-05-04,440.9,563.7,91.0,97.5,81.1,41.5,9.75,91.4,151.8,196.9,Moderate,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,4,3,Thursday,18,0,2017-05,Summer,0.7821536278162142,1.2022194821208385,0.2692921766897286,74.77,High,6,74.9,379.9,-182.99999999999997,326.5857142857143,102.51426613844932,329.21666666666664,108.56180849805263
Bangalore,2017-05-05,245.0,566.0,20.8,5.4,100.7,44.1,1.57,83.9,34.6,396.2,Very Poor,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,5,4,Friday,18,0,2017-05,Summer,0.43286219081272087,0.05362462760675273,0.061130742049469965,44.75,Medium,3,44.9,196.9,199.29999999999998,341.6571428571429,104.10201498438715,329.4866666666667,108.72325745967932
Bangalore,2017-05-06,326.8,488.4,18.4,38.9,60.1,43.9,7.47,12.7,8.7,483.4,Severe,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,6,5,Saturday,18,1,2017-05,Summer,0.6691236691236692,0.6472545757071547,0.01781326781326781,42.83,Medium,2,42.8,396.2,87.19999999999999,359.2,117.33237689004129,330.51666666666665,110.06688588224948
Bangalore,2017-05-07,440.9,437.5,132.8,145.1,150.3,22.9,9.49,6.3,139.8,410.3,Severe,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,7,6,Sunday,18,1,2017-05,Summer,1.0077714285714285,0.9654025282767796,0.3195428571428572,66.81,High,3,66.9,483.4,-73.09999999999997,354.57142857142856,114.08353247052098,333.0766666666667,111.02760353680738
Bangalore,2017-05-08,497.0,594.6,189.6,44.6,147.8,10.0,3.95,75.4,21.5,124.2,Moderate,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,8,0,Monday,19,0,2017-05,Summer,0.8358560376723848,0.3017591339648173,0.03615876219307097,58.65,Medium,3,58.4,410.3,-286.1,344.8857142857143,131.70367532927142,328.28333333333336,116.88366477807777
Bangalore,2017-05-09,281.0,88.2,107.8,68.5,166.5,44.3,8.46,75.7,93.6,431.0,Severe,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,9,1,Tuesday,19,0,2017-05,Summer,3.1859410430839,0.4114114114114114,1.0612244897959182,59.2,Medium,3,59.2,124.2,306.8,345.9857142857143,132.49751480149155,329.1766666666666,117.5842139396957
Bangalore,2017-05-10,231.8,453.6,4.6,62.0,25.0,40.8,5.65,23.1,24.8,433.4,Severe,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,10,2,Wednesday,19,0,2017-05,Summer,0.5110229276895943,2.48,0.054673721340388004,38.8,Low,2,38.7,431.0,2.3999999999999773,353.6285714285714,136.26917864146347,329.7766666666667,118.08422091831362
Bangalore,2017-05-11,318.5,113.3,4.7,106.6,149.2,22.0,3.92,68.9,117.7,468.5,Severe,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,11,3,Thursday,19,0,2017-05,Summer,2.8111209179170347,0.7144772117962467,1.0388349514563107,47.4,Medium,0,47.3,433.4,35.10000000000002,392.42857142857144,122.14012054856936,332.9,120.53001057112668
Bangalore,2017-05-12,478.3,420.9,59.9,121.3,151.4,36.3,8.89,81.6,127.8,388.6,Very Poor,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,12,4,Friday,19,0,2017-05,Summer,1.1363744357329533,0.8011889035667107,0.3036350677120456,71.58,High,4,71.7,468.5,-79.89999999999998,391.34285714285716,122.13478697928858,330.8233333333333,118.95321213889501
Bangalore,2017-05-13,330.8,455.0,67.6,123.7,174.3,6.5,8.16,14.5,170.7,480.8,Severe,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,13,5,Saturday,19,1,2017-05,Summer,0.727032967032967,0.7096959265633964,0.3751648351648351,58.05,Medium,4,57.8,388.6,92.19999999999999,390.97142857142853,121.81169503631027,330.24,118.14375988599669
Bangalore,2017-05-14,214.6,10.0,52.1,144.5,172.6,43.9,2.49,18.6,125.3,372.8,Very Poor,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,14,6,Sunday,19,1,2017-05,Summer,21.46,0.8371958285052143,12.53,47.77,Medium,2,47.9,480.8,-108.0,385.61428571428576,121.64446046534455,336.31,115.37272237823623
Bangalore,2017-05-15,191.7,19.1,119.3,13.4,122.3,15.1,3.77,17.8,10.6,355.3,Very Poor,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,15,0,Monday,20,0,2017-05,Summer,10.036649214659684,0.10956663941128374,0.5549738219895287,27.78,Low,0,27.9,372.8,-17.5,418.62857142857143,47.84728185542385,337.0966666666667,115.42065339394468
Bangalore,2017-05-16,228.5,450.5,89.5,67.4,86.2,46.1,2.98,70.0,39.1,429.0,Severe,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,16,1,Tuesday,20,0,2017-05,Summer,0.5072142064372919,0.7819025522041764,0.08679245283018869,50.72,Medium,2,50.9,355.3,73.69999999999999,418.34285714285716,47.76699896870414,337.9966666666667,116.04775617237817
Bangalore,2017-05-17,314.1,587.9,125.7,92.8,88.8,49.6,3.22,37.5,107.0,464.1,Severe,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,17,2,Wednesday,20,0,2017-05,Summer,0.5342745364857969,1.045045045045045,0.18200374213301582,60.38,High,2,60.4,429.0,35.10000000000002,422.7285714285714,50.69923452037881,338.6633333333333,116.73373321908466
Bangalore,2017-05-18,125.4,547.6,44.4,135.0,194.3,8.9,3.33,80.3,136.4,304.4,Very Poor,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,18,3,Thursday,20,0,2017-05,Summer,0.2289992695398101,0.6948018528049408,0.24908692476260044,56.21,Medium,4,56.0,464.1,-159.70000000000005,399.28571428571433,62.55947646230825,342.5766666666667,113.39417878184605
Bangalore,2017-05-19,148.0,550.6,69.4,104.6,232.0,0.2,1.89,18.0,36.8,321.7,Very Poor,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,19,4,Friday,20,0,2017-05,Summer,0.2687976752633491,0.4508620689655172,0.06683617871413003,41.59,Medium,2,41.8,304.4,17.30000000000001,389.7285714285714,69.21959535386199,347.0933333333333,109.58528699801293
Bangalore,2017-05-20,432.1,430.6,111.8,46.6,131.8,45.7,1.15,56.5,181.6,233.0,Poor,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,20,5,Saturday,20,1,2017-05,Summer,1.0034835113794704,0.3535660091047041,0.4217371110078959,60.9,High,3,60.9,321.7,-88.69999999999999,354.3285714285715,77.72369253292344,342.3233333333333,111.37888638935749
Bangalore,2017-05-21,473.3,218.1,150.1,79.3,222.0,28.9,6.73,19.8,52.6,178.8,Moderate,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,21,6,Sunday,20,1,2017-05,Summer,2.1701054562127466,0.35720720720720717,0.24117377349839525,57.66,Medium,3,57.8,233.0,-54.19999999999999,326.61428571428576,101.10913952377474,335.96666666666664,115.15230194693554
Bangalore,2017-05-22,330.8,74.3,138.8,61.9,228.8,30.7,1.41,48.2,101.2,480.8,Severe,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,22,0,Monday,21,0,2017-05,Summer,4.452220726783311,0.270541958041958,1.3620457604306866,50.56,Medium,1,50.5,178.8,302.0,344.54285714285714,116.93208651667386,346.18666666666667,113.89897439317077
Bangalore,2017-05-23,93.8,114.3,91.8,140.8,92.8,15.3,1.43,36.5,87.4,210.6,Poor,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,23,1,Tuesday,21,0,2017-05,Summer,0.820647419072616,1.517241379310345,0.7646544181977254,37.76,Low,1,38.0,480.8,-270.20000000000005,313.34285714285716,119.74436461538772,348.82,109.59873331762402
Bangalore,2017-05-24,9.1,571.9,61.6,26.1,57.9,20.8,5.88,51.6,15.7,148.4,Moderate,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,24,2,Wednesday,21,0,2017-05,Summer,0.01591187270501836,0.4507772020725389,0.02745235180975695,36.48,Low,1,36.2,210.6,-62.19999999999999,268.24285714285713,112.74797643628145,338.07666666666665,112.9838947428545
Bangalore,2017-05-25,445.0,523.1,196.4,45.7,165.5,29.1,5.7,32.9,141.6,161.0,Moderate,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,25,3,Thursday,21,0,2017-05,Summer,0.8506977633339705,0.27613293051359517,0.27069393997323643,65.55,High,3,65.4,148.4,12.599999999999994,247.7571428571429,117.98917827697711,334.57666666666665,116.853733162544
Bangalore,2017-05-26,374.6,368.0,36.9,108.1,86.0,41.1,6.12,78.9,82.3,322.3,Very Poor,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,26,4,Friday,21,0,2017-05,Summer,1.0179347826086957,1.2569767441860464,0.2236413043478261,58.29,Medium,2,58.2,161.0,161.3,247.84285714285716,118.05204865006066,334.8666666666667,116.81066712429579
Bangalore,2017-05-27,335.2,320.1,172.8,12.1,81.3,25.6,9.25,35.7,58.6,485.2,Severe,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,27,5,Saturday,21,1,2017-05,Summer,1.0471727585129647,0.14883148831488316,0.18306779131521397,50.68,Medium,2,50.6,322.3,162.89999999999998,283.87142857142857,147.5632148638422,345.6633333333333,115.17227121782109
Bangalore,2017-05-28,313.8,477.5,116.2,21.3,134.7,45.3,5.31,91.5,72.7,467.7,Severe,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,28,6,Sunday,21,1,2017-05,Summer,0.65717277486911,0.1581291759465479,0.15225130890052357,60.01,High,3,60.3,485.2,-17.5,325.14285714285717,153.55728417697932,351.5633333333334,116.78193496142039
Bangalore,2017-05-29,263.9,321.6,135.2,1.0,72.1,41.4,5.47,72.6,110.7,413.9,Severe,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,29,0,Monday,22,0,2017-05,Summer,0.8205845771144278,0.013869625520110958,0.34421641791044777,52.11,Medium,1,52.2,467.7,-53.80000000000001,315.5857142857143,144.04186230133985,353.34000000000003,117.32831800932223
Bangalore,2017-05-30,270.0,357.7,70.1,80.3,100.7,38.8,3.08,5.8,162.8,420.0,Severe,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,30,1,Tuesday,22,0,2017-05,Summer,0.7548224769359799,0.7974180734856008,0.45512999720436126,48.68,Medium,2,48.8,413.9,6.100000000000023,345.5,140.30005939651883,352.5833333333333,116.8041776630456
Bangalore,2017-05-31,64.8,206.3,168.0,18.1,194.1,43.2,7.83,65.5,82.8,172.8,Moderate,0,0,0,0,0,0,0,0,0,2017,5,May,2,Q2,31,2,Wednesday,22,0,2017-05,Summer,0.31410567135239936,0.0932509015971149,0.4013572467280659,54.74,Medium,4,54.8,420.0,-247.2,348.9857142857142,134.78159405214845,351.9433333333333,117.7630604319493
Bangalore,2017-06-01,447.6,343.3,28.1,13.2,141.8,46.3,7.98,8.7,70.8,293.3,Poor,0,0,0,0,0,0,0,0,0,2017,6,June,2,Q2,1,3,Thursday,22,0,2017-06,Summer,1.3038159044567434,0.0930888575458392,0.2062336149140693,49.2,Medium,3,49.5,172.8,120.5,367.88571428571424,111.24917121146625,347.61,117.43816377287627
Bangalore,2017-06-02,210.5,240.9,45.8,61.7,31.5,39.8,0.75,79.6,0.8,369.7,Very Poor,0,0,0,0,0,0,0,0,0,2017,6,June,2,Q2,2,4,Friday,22,0,2017-06,Summer,0.8738065587380656,1.9587301587301589,0.0033208800332088003,36.22,Low,2,36.2,293.3,76.39999999999998,374.6571428571429,109.4398900027296,347.27000000000004,117.35619270203563
Bangalore,2017-06-03,4.8,505.6,64.0,57.7,110.7,40.5,3.88,1.3,147.4,169.6,Moderate,0,0,0,0,0,0,0,0,0,2017,6,June,2,Q2,3,5,Saturday,22,1,2017-06,Summer,0.009493670886075948,0.5212285456187895,0.2915348101265823,43.86,Medium,2,43.8,369.7,-200.1,329.57142857142856,120.73538164495292,346.35999999999996,118.66098507643707
Bangalore,2017-06-04,459.1,11.0,30.5,8.3,20.3,14.0,9.06,19.5,72.7,188.2,Moderate,0,0,0,0,0,0,0,0,0,2017,6,June,2,Q2,4,6,Sunday,22,1,2017-06,Summer,41.73636363636364,0.4088669950738916,6.609090909090909,33.0,Low,2,33.2,169.6,18.599999999999994,289.64285714285717,113.43760189553372,339.4266666666667,121.68655022535228
Bangalore,2017-06-05,271.9,448.8,100.5,49.5,239.3,45.2,7.34,5.4,49.8,426.5,Severe,0,0,0,0,0,0,0,0,0,2017,6,June,2,Q2,5,0,Monday,23,0,2017-06,Summer,0.605837789661319,0.20685332218972,0.11096256684491977,55.81,Medium,3,56.1,188.2,238.3,291.4428571428571,115.81299376067263,337.53000000000003,119.79384633899066
Bangalore,2017-06-06,337.2,3.5,69.4,74.3,36.3,6.0,4.98,70.5,180.0,487.2,Severe,0,0,0,0,0,0,0,0,0,2017,6,June,2,Q2,6,1,Tuesday,23,0,2017-06,Summer,96.34285714285714,2.046831955922865,51.42857142857143,43.23,Medium,1,43.0,426.5,60.69999999999999,301.0428571428571,130.14395692389868,340.0933333333333,122.20318279430175
Bangalore,2017-06-07,194.9,553.6,162.7,58.0,24.3,23.7,3.74,78.8,151.6,357.7,Very Poor,0,0,0,0,0,0,0,0,0,2017,6,June,2,Q2,7,2,Wednesday,23,0,2017-06,Summer,0.3520592485549133,2.3868312757201644,0.2738439306358381,55.6,Medium,4,55.4,487.2,-129.5,327.45714285714286,117.97209920348223,347.8766666666667,115.21457846971495
Bangalore,2017-06-08,296.9,332.9,111.2,3.3,53.2,23.6,2.91,89.6,185.5,446.9,Severe,0,0,0,0,0,0,0,0,0,2017,6,June,2,Q2,8,3,Thursday,23,0,2017-06,Summer,0.8918594172424151,0.06203007518796992,0.557224391709222,50.29,Medium,2,50.4,357.7,89.19999999999999,349.40000000000003,124.65549860849855,348.4066666666667,115.6459040625169
Bangalore,2017-06-09,453.0,33.9,48.3,108.0,78.8,2.5,8.68,11.3,196.4,270.6,Poor,0,0,0,0,0,0,0,0,0,2017,6,June,2,Q2,9,4,Friday,23,0,2017-06,Summer,13.36283185840708,1.3705583756345179,5.793510324483776,47.25,Medium,3,47.2,446.9,-176.29999999999995,335.2428571428572,127.55935686498886,342.97999999999996,115.33935357352532
