City,Date,Year,Month,Season,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Anomaly,Anomaly_Label,Anomaly_Score,Cluster
Bangalore,2019-12-08,2019,12,Post-Monsoon,103.3,86.6,122.3,36.9,68.3,48.3,2.2,55.5,34.1,243.0,Poor,0.0,Normal,-0.5204,0
Bangalore,2019-12-09,2019,12,Post-Monsoon,221.8,345.8,121.9,19.1,202.0,33.8,9.74,18.5,46.2,378.4,Very Poor,0.0,Normal,-0.51161,1
Bangalore,2019-12-10,2019,12,Post-Monsoon,154.2,562.4,10.4,124.4,66.4,36.1,1.28,72.8,25.1,326.5,Very Poor,0.0,Normal,-0.53989,0
Bangalore,2019-12-11,2019,12,Post-Monsoon,90.1,544.5,192.6,16.3,246.4,19.1,3.62,53.5,37.1,120.0,Moderate,0.0,Normal,-0.54137,1
Bangalore,2019-12-12,2019,12,Post-Monsoon,4.7,62.1,45.2,2.6,139.9,26.5,9.38,18.9,166.8,198.2,Moderate,0.0,Normal,-0.55879,1
Bangalore,2019-12-13,2019,12,Post-Monsoon,328.3,201.8,88.0,28.6,226.2,22.3,9.15,63.3,48.8,478.3,Severe,0.0,Normal,-0.49627,1
Bangalore,2019-12-14,2019,12,Post-Monsoon,24.8,486.9,104.4,62.7,109.9,43.0,3.81,50.1,98.0,481.2,Severe,0.0,Normal,-0.49289,0
Bangalore,2019-12-15,2019,12,Post-Monsoon,355.1,12.8,109.2,119.4,136.0,28.5,9.93,1.6,117.4,199.1,Moderate,0.0,Normal,-0.53053,1
Bangalore,2019-12-16,2019,12,Post-Monsoon,381.2,511.0,129.0,14.7,19.8,44.5,1.52,23.9,99.3,99.3,Satisfactory,0.0,Normal,-0.53243,0
Bangalore,2019-12-17,2019,12,Post-Monsoon,62.8,139.4,114.4,109.7,99.1,31.7,9.78,63.5,52.9,197.2,Moderate,0.0,Normal,-0.50434,0
Bangalore,2019-12-18,2019,12,Post-Monsoon,448.1,321.3,36.9,62.3,210.6,37.2,2.42,81.7,153.6,271.3,Poor,0.0,Normal,-0.50547,1
Bangalore,2019-12-19,2019,12,Post-Monsoon,394.2,80.8,170.7,36.1,138.4,5.7,2.68,68.3,68.9,108.3,Moderate,0.0,Normal,-0.50539,1
Bangalore,2019-12-20,2019,12,Post-Monsoon,90.8,78.2,17.8,90.2,118.2,9.8,6.1,57.2,187.7,248.5,Poor,0.0,Normal,-0.50453,1
Bangalore,2019-12-21,2019,12,Post-Monsoon,74.0,20.4,59.1,62.2,196.0,28.7,7.6,55.8,81.2,169.9,Moderate,0.0,Normal,-0.49261,1
Bangalore,2019-12-22,2019,12,Post-Monsoon,3.6,355.6,80.6,12.2,126.5,39.7,4.04,40.9,123.4,306.8,Very Poor,0.0,Normal,-0.50639,0
Bangalore,2019-12-23,2019,12,Post-Monsoon,50.6,270.9,103.0,60.1,204.0,2.5,9.18,44.6,150.8,220.9,Poor,0.0,Normal,-0.5029,1
Bangalore,2019-12-24,2019,12,Post-Monsoon,47.0,110.1,138.6,21.0,106.1,46.3,0.32,7.2,32.2,107.0,Moderate,1.0,Anomaly,-0.56392,0
Bangalore,2019-12-25,2019,12,Post-Monsoon,265.2,236.0,156.9,29.0,212.7,8.1,7.75,71.6,151.4,415.2,Severe,0.0,Normal,-0.48761,1
Bangalore,2019-12-26,2019,12,Post-Monsoon,208.2,558.4,152.1,14.9,122.2,32.1,9.35,88.7,98.5,367.9,Very Poor,0.0,Normal,-0.52681,0
Bangalore,2019-12-27,2019,12,Post-Monsoon,420.6,124.9,9.2,27.3,4.5,17.7,3.69,53.0,139.1,157.3,Moderate,0.0,Normal,-0.52744,0
Bangalore,2019-12-28,2019,12,Post-Monsoon,227.5,209.9,31.6,73.0,149.9,3.0,1.8,0.4,175.6,382.7,Very Poor,0.0,Normal,-0.5205,1
Bangalore,2019-12-29,2019,12,Post-Monsoon,102.3,187.1,21.6,59.9,153.1,20.1,8.5,26.3,101.0,239.6,Poor,0.0,Normal,-0.48953,1
Bangalore,2019-12-30,2019,12,Post-Monsoon,250.1,385.4,90.6,29.4,181.6,39.6,4.81,32.3,65.7,344.1,Very Poor,0.0,Normal,-0.46248,1
Bangalore,2019-12-31,2019,12,Post-Monsoon,57.0,463.2,143.0,15.9,127.2,10.2,9.5,62.9,34.3,447.2,Severe,0.0,Normal,-0.52587,0
Bangalore,2020-01-01,2020,1,Winter,408.3,48.8,87.6,24.1,186.4,6.6,9.39,78.4,103.6,192.4,Moderate,0.0,Normal,-0.52546,1
Bangalore,2020-01-02,2020,1,Winter,270.4,80.1,147.9,138.6,243.6,5.5,0.82,94.9,33.7,420.4,Severe,0.0,Normal,-0.55005,1
Bangalore,2020-01-03,2020,1,Winter,174.5,25.7,157.4,102.9,201.3,24.7,3.81,93.0,2.8,342.1,Very Poor,0.0,Normal,-0.52762,1
Bangalore,2020-01-04,2020,1,Winter,172.6,536.3,7.6,112.9,35.0,0.3,0.59,58.3,58.3,340.6,Very Poor,0.0,Normal,-0.54767,0
Bangalore,2020-01-05,2020,1,Winter,134.8,84.2,108.0,135.8,90.1,7.5,0.45,14.2,113.6,311.6,Very Poor,0.0,Normal,-0.52127,0
Bangalore,2020-01-06,2020,1,Winter,116.4,292.1,131.7,141.5,46.2,28.4,8.3,64.9,191.2,287.7,Poor,0.0,Normal,-0.51401,0
Bangalore,2020-01-07,2020,1,Winter,91.9,203.4,88.7,12.5,213.7,43.2,4.43,10.5,180.1,229.2,Poor,0.0,Normal,-0.52233,1
Bangalore,2020-01-08,2020,1,Winter,97.8,44.3,86.3,21.9,77.1,12.4,7.13,91.5,148.8,224.2,Poor,0.0,Normal,-0.51794,0
Bangalore,2020-01-09,2020,1,Winter,301.0,126.6,55.2,128.5,222.4,5.4,4.98,11.8,17.8,451.0,Severe,0.0,Normal,-0.53243,1
Bangalore,2020-01-10,2020,1,Winter,255.6,538.7,41.0,55.6,248.2,38.2,1.6,56.0,157.1,405.6,Severe,0.0,Normal,-0.52368,1
Bangalore,2020-01-11,2020,1,Winter,421.2,532.0,76.0,96.3,14.5,21.7,7.2,37.9,25.2,164.9,Moderate,0.0,Normal,-0.51184,0
Bangalore,2020-01-12,2020,1,Winter,259.2,460.5,33.7,24.6,65.6,19.9,0.46,52.3,116.6,443.3,Severe,0.0,Normal,-0.49084,0
Bangalore,2020-01-13,2020,1,Winter,24.2,403.6,165.0,129.1,55.4,29.3,6.51,10.9,43.6,366.9,Very Poor,0.0,Normal,-0.52282,0
Bangalore,2020-01-14,2020,1,Winter,164.0,571.7,170.8,40.1,20.9,48.8,9.28,89.8,43.5,334.0,Very Poor,1.0,Anomaly,-0.57667,0
Bangalore,2020-01-15,2020,1,Winter,160.1,174.5,176.7,141.6,92.1,2.9,0.69,34.8,37.1,331.0,Very Poor,0.0,Normal,-0.52918,0
Bangalore,2020-01-16,2020,1,Winter,449.6,297.8,114.3,142.2,83.1,13.2,2.75,10.3,128.7,247.8,Poor,0.0,Normal,-0.51118,0
Bangalore,2020-01-17,2020,1,Winter,285.8,575.5,104.7,32.1,188.4,41.7,5.44,65.3,188.3,435.8,Severe,0.0,Normal,-0.5046,1
Bangalore,2020-01-18,2020,1,Winter,145.1,179.1,111.6,94.3,215.9,11.1,2.19,17.1,153.8,319.5,Very Poor,0.0,Normal,-0.48095,1
Bangalore,2020-01-19,2020,1,Winter,166.0,63.6,103.9,123.9,69.2,42.9,0.02,3.0,135.5,335.5,Very Poor,0.0,Normal,-0.53999,0
Bangalore,2020-01-20,2020,1,Winter,450.7,224.8,69.4,56.4,218.9,9.0,2.45,15.8,158.1,185.4,Moderate,0.0,Normal,-0.50078,1
Bangalore,2020-01-21,2020,1,Winter,237.8,588.9,6.5,135.4,61.4,4.1,6.97,63.4,103.7,390.6,Very Poor,0.0,Normal,-0.54468,0
Bangalore,2020-01-22,2020,1,Winter,82.7,401.6,38.8,149.9,30.6,20.7,8.16,14.1,98.6,364.4,Very Poor,0.0,Normal,-0.53569,0
Bangalore,2020-01-23,2020,1,Winter,239.6,537.8,42.0,52.6,193.7,32.7,1.99,77.6,116.0,392.0,Very Poor,0.0,Normal,-0.49103,1
Bangalore,2020-01-24,2020,1,Winter,492.6,270.3,1.6,31.6,33.2,11.0,1.0,40.5,62.9,220.3,Poor,0.0,Normal,-0.54668,0
Bangalore,2020-01-25,2020,1,Winter,462.9,339.5,45.5,77.2,133.6,8.1,7.98,51.7,179.6,289.5,Poor,0.0,Normal,-0.49928,1
Bangalore,2020-01-26,2020,1,Winter,483.3,513.0,135.2,123.9,50.6,25.8,0.72,42.1,129.8,143.9,Moderate,0.0,Normal,-0.52307,0
Bangalore,2020-01-27,2020,1,Winter,457.0,461.2,81.6,44.4,177.2,37.8,2.21,79.4,78.3,444.3,Severe,0.0,Normal,-0.49479,1
Bangalore,2020-01-28,2020,1,Winter,473.5,451.0,83.6,132.3,163.5,8.9,6.77,34.1,37.9,429.7,Severe,0.0,Normal,-0.50401,1
Bangalore,2020-01-29,2020,1,Winter,21.3,357.6,63.9,86.1,155.3,14.3,9.59,76.2,16.1,309.3,Very Poor,0.0,Normal,-0.52195,1
Bangalore,2020-01-30,2020,1,Winter,67.6,155.3,69.0,93.3,119.6,31.3,6.77,65.4,44.0,159.5,Moderate,0.0,Normal,-0.46959,0
Bangalore,2020-01-31,2020,1,Winter,6.8,501.1,45.6,21.1,85.5,1.1,1.0,0.7,137.0,154.2,Moderate,1.0,Anomaly,-0.56934,0
Bangalore,2020-02-01,2020,2,Winter,212.0,137.6,3.7,58.4,163.3,15.5,7.62,49.8,64.7,370.8,Very Poor,0.0,Normal,-0.49611,1
Bangalore,2020-02-02,2020,2,Winter,495.2,455.1,19.1,63.9,80.2,27.8,6.39,64.5,31.1,435.6,Severe,0.0,Normal,-0.51344,0
Bangalore,2020-02-03,2020,2,Winter,120.3,69.8,104.3,86.7,196.9,23.1,7.86,62.8,32.7,173.2,Moderate,0.0,Normal,-0.4833,1
Bangalore,2020-02-04,2020,2,Winter,302.4,306.3,130.2,74.3,73.9,34.3,7.45,61.3,119.1,452.4,Severe,0.0,Normal,-0.45627,0
Bangalore,2020-02-05,2020,2,Winter,419.3,363.3,124.3,6.4,185.3,24.9,1.36,32.0,141.9,316.4,Very Poor,0.0,Normal,-0.49903,1
Bangalore,2020-02-06,2020,2,Winter,109.7,278.8,88.1,8.2,24.8,31.6,8.2,89.6,45.4,264.8,Poor,0.0,Normal,-0.52404,0
Bangalore,2020-02-07,2020,2,Winter,73.5,367.7,33.4,129.3,106.9,14.1,7.35,2.9,61.6,321.9,Very Poor,0.0,Normal,-0.51635,0
Bangalore,2020-02-08,2020,2,Winter,167.9,555.1,107.3,109.9,118.0,11.1,0.18,31.4,103.2,337.0,Very Poor,0.0,Normal,-0.50185,0
Bangalore,2020-02-09,2020,2,Winter,60.4,59.1,162.2,37.3,217.0,1.8,1.91,21.4,149.4,172.5,Moderate,0.0,Normal,-0.53991,1
Bangalore,2020-02-10,2020,2,Winter,456.9,103.8,122.8,81.7,102.3,32.0,3.18,35.6,32.3,114.5,Moderate,0.0,Normal,-0.48552,0
Bangalore,2020-02-11,2020,2,Winter,51.3,499.5,25.6,2.8,249.9,14.2,9.39,71.7,162.5,499.3,Severe,1.0,Anomaly,-0.57562,1
Bangalore,2020-02-12,2020,2,Winter,364.9,130.2,197.0,137.5,121.6,32.6,1.16,55.6,63.4,157.5,Moderate,0.0,Normal,-0.51191,0
Bangalore,2020-02-13,2020,2,Winter,196.3,110.3,97.6,125.5,211.8,0.2,9.75,17.9,162.0,358.8,Very Poor,0.0,Normal,-0.55123,1
Bangalore,2020-02-14,2020,2,Winter,186.2,45.7,93.0,0.6,185.5,9.4,9.71,83.0,148.0,351.0,Very Poor,0.0,Normal,-0.54821,1
Bangalore,2020-02-15,2020,2,Winter,134.6,352.6,157.5,132.8,100.8,16.8,4.49,96.3,61.2,311.4,Very Poor,0.0,Normal,-0.49468,0
Bangalore,2020-02-16,2020,2,Winter,125.5,418.2,1.2,50.8,216.2,32.7,1.9,91.2,78.3,385.2,Very Poor,0.0,Normal,-0.53303,1
Bangalore,2020-02-17,2020,2,Winter,121.7,520.4,155.8,26.6,146.3,20.3,6.78,36.5,152.1,301.5,Very Poor,0.0,Normal,-0.48612,1
Bangalore,2020-02-18,2020,2,Winter,430.0,187.6,168.5,81.3,238.4,45.0,5.83,16.5,66.5,158.5,Moderate,0.0,Normal,-0.50646,1
Bangalore,2020-02-19,2020,2,Winter,256.2,339.2,183.5,121.0,171.6,13.7,2.48,58.6,33.6,406.2,Severe,0.0,Normal,-0.4897,1
Bangalore,2020-02-20,2020,2,Winter,399.3,17.9,85.8,146.9,243.3,48.5,2.5,51.6,108.0,166.9,Moderate,0.0,Normal,-0.55309,1
Bangalore,2020-02-21,2020,2,Winter,213.5,31.3,107.7,79.5,88.7,33.6,1.93,13.8,174.3,372.0,Very Poor,0.0,Normal,-0.50119,0
Bangalore,2020-02-22,2020,2,Winter,373.4,249.8,95.5,98.5,207.4,11.1,9.42,85.8,65.0,199.9,Moderate,0.0,Normal,-0.49711,1
Bangalore,2020-02-23,2020,2,Winter,440.5,168.5,14.7,12.8,27.2,22.0,6.99,29.0,194.8,266.5,Poor,0.0,Normal,-0.53589,0
Bangalore,2020-02-24,2020,2,Winter,408.6,446.2,141.1,96.0,90.3,43.0,7.63,67.8,11.2,422.8,Severe,0.0,Normal,-0.4973,0
Bangalore,2020-02-25,2020,2,Winter,311.5,284.6,17.5,113.4,70.9,11.7,9.33,58.9,57.8,461.5,Severe,0.0,Normal,-0.5113,0
Bangalore,2020-02-26,2020,2,Winter,234.1,50.8,124.0,28.1,72.8,29.8,8.79,16.4,146.0,387.8,Very Poor,0.0,Normal,-0.49969,0
Bangalore,2020-02-27,2020,2,Winter,265.8,267.6,121.7,18.1,230.0,28.9,3.15,79.8,109.2,415.8,Severe,0.0,Normal,-0.48505,1
Bangalore,2020-02-28,2020,2,Winter,231.5,120.2,89.9,86.6,7.0,5.9,3.09,78.0,167.1,385.8,Very Poor,0.0,Normal,-0.51126,0
Bangalore,2020-02-29,2020,2,Winter,106.4,90.5,193.9,55.6,234.1,28.5,6.36,34.2,144.9,253.6,Poor,0.0,Normal,-0.51328,1
Bangalore,2020-03-01,2020,3,Winter,43.1,484.7,99.7,88.0,32.1,16.8,5.71,47.3,67.9,478.0,Severe,0.0,Normal,-0.48925,0
Bangalore,2020-03-02,2020,3,Winter,324.7,56.6,158.3,91.0,166.8,34.6,6.22,78.6,72.9,474.7,Severe,0.0,Normal,-0.47595,1
Bangalore,2020-03-03,2020,3,Winter,35.5,103.0,59.0,91.4,130.0,39.2,8.04,92.5,53.2,175.4,Moderate,0.0,Normal,-0.525,1
Bangalore,2020-03-04,2020,3,Winter,230.2,454.5,96.3,107.6,31.3,4.5,3.38,69.5,62.8,434.7,Severe,0.0,Normal,-0.49229,0
Bangalore,2020-03-05,2020,3,Winter,56.3,514.4,171.1,125.4,69.6,44.1,5.15,60.3,20.3,145.4,Moderate,0.0,Normal,-0.5293,0
Bangalore,2020-03-06,2020,3,Winter,326.8,253.1,180.2,116.9,214.9,1.5,9.1,77.4,135.7,476.8,Severe,0.0,Normal,-0.53404,1
Bangalore,2020-03-07,2020,3,Winter,301.0,592.0,10.9,110.7,201.6,24.5,1.36,61.7,139.2,451.0,Severe,0.0,Normal,-0.52358,1
Bangalore,2020-03-08,2020,3,Winter,75.0,173.6,77.2,6.4,147.0,48.8,8.99,71.8,146.8,187.3,Moderate,0.0,Normal,-0.54021,1
Bangalore,2020-03-09,2020,3,Winter,250.9,238.3,48.1,78.2,108.9,35.6,0.69,45.4,46.6,192.2,Moderate,0.0,Normal,-0.48048,0
Bangalore,2020-03-10,2020,3,Winter,287.2,448.9,77.0,16.7,180.4,19.1,5.59,59.4,49.6,437.2,Severe,0.0,Normal,-0.47652,1
Bangalore,2020-03-11,2020,3,Winter,445.2,519.8,23.0,68.7,11.4,30.8,1.04,70.5,149.4,172.5,Moderate,0.0,Normal,-0.53737,0
Bangalore,2020-03-12,2020,3,Winter,140.5,405.9,10.7,146.1,213.4,20.1,7.23,4.7,48.4,369.8,Very Poor,0.0,Normal,-0.53939,1
Bangalore,2020-03-13,2020,3,Winter,452.9,240.4,32.0,103.1,1.7,25.7,6.85,10.1,182.6,235.5,Poor,0.0,Normal,-0.53731,0
Bangalore,2020-03-14,2020,3,Winter,21.2,202.1,106.8,118.7,180.4,46.9,5.1,93.4,1.5,168.2,Moderate,0.0,Normal,-0.55023,1
Bangalore,2020-03-15,2020,3,Winter,372.0,489.5,82.3,53.1,8.5,32.1,8.12,16.5,181.1,484.9,Severe,0.0,Normal,-0.52353,0
Bangalore,2020-03-16,2020,3,Winter,8.6,128.5,42.3,131.3,30.2,49.8,2.56,100.0,143.6,163.9,Moderate,1.0,Anomaly,-0.58713,0
Bangalore,2020-03-17,2020,3,Winter,144.1,215.6,185.4,132.2,209.7,39.8,4.48,18.5,31.4,318.7,Very Poor,0.0,Normal,-0.5133,1
Bangalore,2020-03-18,2020,3,Winter,264.8,455.6,103.6,54.1,133.5,13.0,10.0,46.1,127.8,436.3,Severe,0.0,Normal,-0.49299,1
Bangalore,2020-03-19,2020,3,Winter,183.5,399.2,0.5,104.5,246.1,22.5,6.66,52.5,141.1,361.4,Very Poor,0.0,Normal,-0.51383,1
Bangalore,2020-03-20,2020,3,Winter,63.4,408.4,124.3,33.5,178.8,49.4,4.99,92.5,172.2,372.9,Very Poor,0.0,Normal,-0.52786,1
Bangalore,2020-03-21,2020,3,Winter,418.4,180.3,16.0,76.3,110.4,28.1,8.43,93.9,58.3,180.3,Moderate,0.0,Normal,-0.51524,0
Bangalore,2020-03-22,2020,3,Winter,125.7,77.2,23.2,129.1,195.0,45.5,0.73,19.0,36.5,304.6,Very Poor,0.0,Normal,-0.54389,1
Bangalore,2020-03-23,2020,3,Winter,356.6,313.6,159.6,110.1,242.4,0.3,4.33,83.0,62.0,263.6,Poor,0.0,Normal,-0.52506,1
Bangalore,2020-03-24,2020,3,Winter,455.1,14.3,73.6,55.7,48.6,3.9,6.27,29.3,129.5,153.3,Moderate,0.0,Normal,-0.51925,0
Bangalore,2020-03-25,2020,3,Winter,410.5,525.3,49.7,50.8,233.2,26.5,4.12,78.1,155.4,181.4,Moderate,0.0,Normal,-0.51249,1
Bangalore,2020-03-26,2020,3,Winter,434.7,291.1,190.0,128.6,236.0,36.4,4.41,16.5,152.8,241.1,Poor,0.0,Normal,-0.52892,1
Bangalore,2020-03-27,2020,3,Winter,2.6,295.6,84.9,42.8,180.1,7.8,5.96,7.7,30.9,245.6,Poor,0.0,Normal,-0.51996,1
Bangalore,2020-03-28,2020,3,Winter,246.2,286.0,144.0,20.4,0.3,20.5,8.23,6.9,60.3,397.1,Very Poor,0.0,Normal,-0.52845,0
Bangalore,2020-03-29,2020,3,Winter,286.7,278.1,38.7,130.3,53.2,21.9,5.84,11.7,93.2,436.7,Severe,0.0,Normal,-0.48944,0
Bangalore,2020-03-30,2020,3,Winter,283.6,346.8,89.5,137.9,175.7,25.5,3.33,98.8,1.8,433.6,Severe,0.0,Normal,-0.53183,1
Bangalore,2020-03-31,2020,3,Winter,113.3,231.8,72.0,140.6,94.2,6.1,5.67,26.9,62.0,277.1,Poor,0.0,Normal,-0.48852,0
Bangalore,2020-04-01,2020,4,Summer,400.7,113.4,94.5,134.9,115.4,3.0,6.47,84.9,8.8,155.8,Moderate,0.0,Normal,-0.53003,0
Bangalore,2020-04-02,2020,4,Summer,412.6,499.8,161.3,11.2,103.0,12.5,4.65,27.5,185.1,499.7,Severe,0.0,Normal,-0.52145,0
Bangalore,2020-04-03,2020,4,Summer,74.3,324.6,11.3,140.1,124.7,45.2,1.38,8.7,129.6,274.6,Poor,0.0,Normal,-0.54138,1
Bangalore,2020-04-04,2020,4,Summer,356.3,267.0,194.3,82.2,149.7,40.3,0.34,19.2,48.8,217.0,Poor,0.0,Normal,-0.52043,1
Bangalore,2020-04-05,2020,4,Summer,442.5,299.8,182.4,26.8,236.9,22.6,8.13,37.6,4.0,249.8,Poor,0.0,Normal,-0.53388,1
Bangalore,2020-04-06,2020,4,Summer,220.6,87.7,149.2,79.8,91.2,42.6,2.87,9.3,32.0,377.4,Very Poor,0.0,Normal,-0.50124,0
Bangalore,2020-04-07,2020,4,Summer,38.6,37.3,87.5,92.0,164.1,33.3,3.82,57.3,39.8,122.6,Moderate,0.0,Normal,-0.48962,1
Bangalore,2020-04-08,2020,4,Summer,492.0,475.4,134.8,143.5,246.6,35.1,3.85,5.5,125.4,464.7,Severe,0.0,Normal,-0.55533,1
Bangalore,2020-04-09,2020,4,Summer,437.4,170.1,181.2,149.6,111.2,41.4,2.23,52.4,170.1,203.8,Poor,0.0,Normal,-0.53266,0
Bangalore,2020-04-10,2020,4,Summer,381.1,461.5,197.4,102.5,48.9,17.5,3.28,4.8,161.4,444.8,Severe,0.0,Normal,-0.52196,0
Bangalore,2020-04-11,2020,4,Summer,160.7,468.8,199.8,116.8,203.0,20.3,2.43,66.2,146.3,455.2,Severe,0.0,Normal,-0.49911,1
Bangalore,2020-04-12,2020,4,Summer,384.2,524.1,90.6,96.8,19.5,30.0,9.81,67.3,152.5,197.6,Moderate,0.0,Normal,-0.51313,0
Bangalore,2020-04-13,2020,4,Summer,251.2,353.5,74.0,79.9,197.5,23.7,8.69,63.7,180.2,401.2,Severe,0.0,Normal,-0.47502,1
Bangalore,2020-04-14,2020,4,Summer,38.4,379.9,137.6,124.5,14.8,21.1,4.26,65.3,51.0,337.2,Very Poor,0.0,Normal,-0.50872,0
Bangalore,2020-04-15,2020,4,Summer,262.5,26.8,62.2,118.6,176.4,32.3,7.35,64.5,74.1,412.5,Severe,0.0,Normal,-0.48168,1
Bangalore,2020-04-16,2020,4,Summer,220.0,9.7,84.3,27.5,146.1,47.8,1.32,34.9,161.3,377.0,Very Poor,0.0,Normal,-0.5275,1
Bangalore,2020-04-17,2020,4,Summer,450.5,359.8,40.4,129.3,47.0,21.1,9.86,97.7,154.7,312.0,Very Poor,0.0,Normal,-0.54842,0
Bangalore,2020-04-18,2020,4,Summer,118.4,264.0,117.3,147.8,30.7,4.5,0.85,46.1,101.3,294.5,Poor,0.0,Normal,-0.52644,0
Bangalore,2020-04-19,2020,4,Summer,98.9,340.1,118.6,66.5,135.2,26.6,1.46,71.8,186.1,290.1,Poor,0.0,Normal,-0.47927,1
Bangalore,2020-04-20,2020,4,Summer,58.9,387.0,179.0,67.7,18.5,0.5,3.17,31.7,154.7,346.1,Very Poor,0.0,Normal,-0.53318,0
Bangalore,2020-04-21,2020,4,Summer,97.1,581.9,13.0,95.7,93.4,15.7,2.38,75.1,93.1,221.8,Poor,0.0,Normal,-0.51696,0
Bangalore,2020-04-22,2020,4,Summer,382.5,75.9,82.6,25.4,196.4,14.7,7.46,47.5,178.1,224.1,Poor,0.0,Normal,-0.49095,1
Bangalore,2020-04-23,2020,4,Summer,223.1,515.0,16.7,41.3,55.5,1.1,0.14,71.1,38.1,379.4,Very Poor,0.0,Normal,-0.54891,0
Bangalore,2020-04-24,2020,4,Summer,88.1,17.1,144.7,38.7,65.7,28.6,1.56,34.2,5.4,193.5,Moderate,0.0,Normal,-0.52967,0
Bangalore,2020-04-25,2020,4,Summer,434.5,34.7,154.4,149.5,120.2,3.0,0.87,30.0,178.0,223.8,Poor,0.0,Normal,-0.55796,1
Bangalore,2020-04-26,2020,4,Summer,398.6,204.4,123.3,91.8,82.9,32.3,0.48,11.4,45.8,169.7,Moderate,0.0,Normal,-0.50225,0
Bangalore,2020-04-27,2020,4,Summer,354.5,535.7,21.7,54.2,87.9,32.4,4.12,50.1,24.1,126.3,Moderate,0.0,Normal,-0.50216,0
Bangalore,2020-04-28,2020,4,Summer,304.0,196.4,36.7,95.2,10.2,13.6,4.52,73.4,174.1,454.0,Severe,0.0,Normal,-0.49862,0
Bangalore,2020-04-29,2020,4,Summer,34.2,394.9,191.2,104.5,101.2,44.0,4.35,33.6,142.5,356.0,Very Poor,0.0,Normal,-0.51579,0
Bangalore,2020-04-30,2020,4,Summer,146.3,595.2,15.8,139.0,234.4,40.7,7.54,80.2,14.4,320.4,Very Poor,1.0,Anomaly,-0.5669,1
Bangalore,2020-05-01,2020,5,Summer,484.0,465.6,83.8,39.5,147.4,26.6,3.77,73.6,36.8,450.6,Severe,0.0,Normal,-0.49444,1
Bangalore,2020-05-02,2020,5,Summer,164.8,78.1,29.5,139.9,186.5,17.8,2.19,6.8,21.5,334.6,Very Poor,0.0,Normal,-0.53434,1
Bangalore,2020-05-03,2020,5,Summer,447.2,78.2,150.3,99.8,15.2,5.1,5.44,62.7,23.9,142.9,Moderate,0.0,Normal,-0.52754,0
Bangalore,2020-05-04,2020,5,Summer,213.6,156.3,168.3,29.1,135.3,40.2,6.89,57.7,198.7,372.1,Very Poor,0.0,Normal,-0.49578,1
Bangalore,2020-05-05,2020,5,Summer,326.4,70.5,30.8,124.7,42.1,34.2,4.03,54.8,123.4,476.4,Severe,0.0,Normal,-0.4945,0
Bangalore,2020-05-06,2020,5,Summer,102.4,350.3,38.7,47.0,31.5,3.8,5.18,23.9,55.9,239.9,Poor,0.0,Normal,-0.5091,0
Bangalore,2020-05-07,2020,5,Summer,377.6,513.9,22.1,52.9,131.3,2.0,4.04,3.6,183.0,236.5,Poor,0.0,Normal,-0.5417,1
Bangalore,2020-05-08,2020,5,Summer,258.7,169.1,19.0,46.3,134.1,19.9,2.21,81.2,34.5,408.7,Severe,0.0,Normal,-0.49227,1
Bangalore,2020-05-09,2020,5,Summer,483.5,7.7,52.6,73.0,61.7,21.0,7.31,36.5,6.1,166.3,Moderate,0.0,Normal,-0.53613,0
Bangalore,2020-05-10,2020,5,Summer,96.2,488.6,97.4,110.8,105.7,29.3,7.32,66.8,151.9,483.6,Severe,0.0,Normal,-0.47535,0
Bangalore,2020-05-11,2020,5,Summer,296.2,71.1,50.2,85.6,28.0,32.6,3.79,89.6,42.8,446.2,Severe,0.0,Normal,-0.51016,0
Bangalore,2020-05-12,2020,5,Summer,144.9,121.6,63.7,18.4,99.2,17.6,7.39,56.5,135.7,319.3,Very Poor,0.0,Normal,-0.47467,0
Bangalore,2020-05-13,2020,5,Summer,191.2,413.8,9.5,35.9,126.5,6.5,0.39,44.6,59.0,379.7,Very Poor,0.0,Normal,-0.51874,0
Bangalore,2020-05-14,2020,5,Summer,302.7,315.7,177.9,114.4,244.2,41.8,9.8,2.8,129.0,452.7,Severe,0.0,Normal,-0.5476,1
Bangalore,2020-05-15,2020,5,Summer,96.1,360.4,94.6,38.4,49.2,28.3,9.26,82.0,10.6,312.8,Very Poor,0.0,Normal,-0.51934,0
Bangalore,2020-05-16,2020,5,Summer,474.8,284.4,79.7,30.3,156.6,46.0,0.81,92.3,55.7,234.4,Poor,0.0,Normal,-0.53298,1
Bangalore,2020-05-17,2020,5,Summer,328.8,220.0,88.8,16.3,27.5,43.1,5.91,82.9,153.0,478.8,Severe,0.0,Normal,-0.50561,0
Bangalore,2020-05-18,2020,5,Summer,365.9,196.9,40.1,106.1,150.4,8.7,3.94,82.1,144.7,165.6,Moderate,0.0,Normal,-0.4857,1
Bangalore,2020-05-19,2020,5,Summer,128.8,27.8,5.0,90.3,15.9,7.5,1.3,93.3,48.1,307.0,Very Poor,1.0,Anomaly,-0.56174,0
Bangalore,2020-05-20,2020,5,Summer,37.3,188.5,148.7,149.5,69.4,35.7,4.67,14.1,143.6,169.5,Moderate,0.0,Normal,-0.51864,0
Bangalore,2020-05-21,2020,5,Summer,281.5,403.0,31.5,13.2,247.3,37.3,1.16,9.8,37.0,431.5,Severe,0.0,Normal,-0.54813,1
