City,Date,Year,Season,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Cluster,Cluster_Description,PC1,PC2
Bangalore,2021-05-25,2021,Summer,437.1,497.5,155.6,24.2,47.4,42.8,7.28,15.8,58.4,496.4,Severe,0,highest average PM2.5 among clusters,0.5358399374346596,0.55877871499771
Bangalore,2021-05-26,2021,Summer,475.1,547.6,63.3,114.5,93.0,49.9,9.98,90.2,188.8,251.3,Poor,0,highest average PM2.5 among clusters,-0.8807611411339291,2.0345681305479197
Bangalore,2021-05-27,2021,Summer,76.4,96.4,127.1,116.2,205.6,46.0,0.95,90.5,5.7,153.6,Moderate,1,lowest average PM2.5 among clusters,1.0423952829890977,-0.08615264782026054
Bangalore,2021-05-28,2021,Summer,317.4,74.2,43.1,143.6,189.5,31.5,0.89,61.2,146.3,467.4,Severe,1,lowest average PM2.5 among clusters,-1.4132829203298425,0.2097776847728616
Bangalore,2021-05-29,2021,Summer,324.2,488.7,94.6,7.0,94.9,41.8,1.66,21.8,177.4,483.8,Severe,0,highest average PM2.5 among clusters,0.6342682541179685,0.5888897617221762
Bangalore,2021-05-30,2021,Summer,370.6,243.5,29.7,43.7,99.3,34.6,7.58,61.4,133.4,195.7,Moderate,0,highest average PM2.5 among clusters,-0.9121210031654116,1.4813783258022484
Bangalore,2021-05-31,2021,Summer,266.9,216.1,87.2,98.5,113.4,35.9,7.15,42.8,25.8,416.9,Severe,0,highest average PM2.5 among clusters,-0.305793103559547,-0.019493665125607924
Bangalore,2021-06-01,2021,Summer,463.2,554.0,11.9,73.7,210.2,30.1,9.97,4.7,165.2,199.6,Moderate,1,lowest average PM2.5 among clusters,-1.9560693737343477,-0.5839098706358169
Bangalore,2021-06-02,2021,Summer,459.8,107.4,55.0,37.8,216.9,42.0,7.49,54.7,0.4,168.5,Moderate,1,lowest average PM2.5 among clusters,-1.1814777320165772,0.8468995031513546
Bangalore,2021-06-03,2021,Summer,286.1,323.8,86.1,1.1,180.5,49.9,4.58,77.1,137.3,436.1,Severe,1,lowest average PM2.5 among clusters,0.3781653182058276,1.4285653859797143
Bangalore,2021-06-04,2021,Summer,216.2,142.4,104.2,145.3,55.3,0.5,1.57,53.2,136.1,374.1,Very Poor,0,highest average PM2.5 among clusters,-0.39958700785808876,-0.3203294814585891
Bangalore,2021-06-05,2021,Summer,494.8,483.4,137.3,91.9,250.0,12.8,6.92,41.0,122.1,476.2,Severe,1,lowest average PM2.5 among clusters,-1.1703188943419067,-0.7656954881514231
Bangalore,2021-06-06,2021,Summer,204.4,304.0,68.4,123.0,195.0,17.7,2.81,40.9,36.4,365.0,Very Poor,1,lowest average PM2.5 among clusters,-0.01262841974594754,-1.2578897130353524
Bangalore,2021-06-07,2021,Summer,3.4,550.0,103.3,18.7,222.4,48.4,1.91,89.5,13.5,103.8,Moderate,1,lowest average PM2.5 among clusters,2.9283245094428194,-0.0850066828608392
Bangalore,2021-06-08,2021,Summer,109.9,518.9,49.7,144.3,101.1,14.9,6.78,57.8,191.7,265.5,Poor,0,highest average PM2.5 among clusters,-0.11132209377145055,-0.620902554977811
Bangalore,2021-06-09,2021,Summer,62.9,285.0,189.0,10.5,217.6,35.2,6.03,88.1,165.8,235.0,Poor,1,lowest average PM2.5 among clusters,0.9491269040625733,0.23349144315053363
Bangalore,2021-06-10,2021,Summer,347.0,515.5,130.9,136.7,209.8,20.4,4.54,32.3,172.0,497.0,Severe,1,lowest average PM2.5 among clusters,-0.7582389694194593,-1.209226412098084
Bangalore,2021-06-11,2021,Summer,72.1,178.8,31.8,128.1,101.7,21.7,9.17,81.8,163.7,193.6,Moderate,0,highest average PM2.5 among clusters,-0.8520637683797518,0.31537263854412756
Bangalore,2021-06-12,2021,Summer,26.7,159.7,198.3,7.3,54.3,26.5,2.37,24.4,166.1,197.2,Moderate,0,highest average PM2.5 among clusters,1.1609546293058817,-0.31555733101134936
Bangalore,2021-06-13,2021,Summer,85.6,391.3,3.3,2.3,154.6,23.3,5.51,2.0,199.5,351.5,Very Poor,1,lowest average PM2.5 among clusters,-0.2737648603206454,-0.8664508944230931
Bangalore,2021-06-14,2021,Summer,498.1,9.4,178.9,120.4,226.0,48.1,8.55,77.2,81.3,181.8,Moderate,1,lowest average PM2.5 among clusters,-1.9619713142313415,0.8975220618565859
Bangalore,2021-06-15,2021,Summer,467.5,493.4,102.6,53.7,121.2,1.6,6.66,4.5,48.0,490.5,Severe,0,highest average PM2.5 among clusters,-0.4425722881062399,-0.8982982082253269
Bangalore,2021-06-16,2021,Summer,458.2,60.1,101.0,48.7,136.5,20.1,3.8,50.5,185.0,241.6,Poor,1,lowest average PM2.5 among clusters,-1.6337764362376024,1.0669677012452456
Bangalore,2021-06-17,2021,Summer,144.9,88.3,78.0,15.5,37.2,23.5,2.88,32.9,124.9,319.3,Very Poor,0,highest average PM2.5 among clusters,0.28141980181064796,0.5235243802937444
Bangalore,2021-06-18,2021,Summer,92.5,245.9,158.8,4.3,87.8,48.9,8.75,68.3,167.6,206.1,Poor,0,highest average PM2.5 among clusters,0.6748424094032335,1.1054586847441878
Bangalore,2021-06-19,2021,Summer,443.3,413.2,152.6,104.3,85.9,45.1,4.29,55.7,108.8,378.9,Very Poor,0,highest average PM2.5 among clusters,0.06996170622658465,0.9230067258419705
Bangalore,2021-06-20,2021,Summer,234.3,86.6,72.6,99.6,3.5,8.6,9.42,55.7,95.5,388.0,Very Poor,0,highest average PM2.5 among clusters,-0.9366146570187286,0.5998274046781179
Bangalore,2021-06-21,2021,Summer,376.7,358.9,24.2,142.8,208.0,22.2,4.09,76.0,157.3,310.9,Very Poor,1,lowest average PM2.5 among clusters,-1.2652503984117451,0.23317881687290187
Bangalore,2021-06-22,2021,Summer,446.7,50.2,59.9,20.5,186.6,3.1,8.58,77.2,132.5,182.2,Moderate,1,lowest average PM2.5 among clusters,-1.9353398476481904,1.1654341773801307
Bangalore,2021-06-23,2021,Summer,487.8,70.3,83.1,14.9,90.4,22.5,6.48,66.0,61.9,155.9,Moderate,0,highest average PM2.5 among clusters,-0.8927931181954771,1.8069122081028008
Bangalore,2021-06-24,2021,Summer,483.3,147.5,3.0,21.7,172.0,0.4,9.55,2.9,32.7,194.4,Moderate,1,lowest average PM2.5 among clusters,-2.212435427800001,-0.4491667485337686
Bangalore,2021-06-25,2021,Summer,386.2,326.4,39.3,19.8,225.1,10.6,9.45,77.0,1.4,276.4,Poor,1,lowest average PM2.5 among clusters,-0.470481119849948,0.4082749104687819
Bangalore,2021-06-26,2021,Summer,187.6,575.6,6.3,57.0,188.7,24.3,5.16,64.8,165.0,352.1,Very Poor,1,lowest average PM2.5 among clusters,0.2857354698039372,-0.0005729115383261084
Bangalore,2021-06-27,2021,Summer,373.5,503.3,180.3,43.4,76.9,7.4,7.02,34.3,92.0,162.7,Moderate,0,highest average PM2.5 among clusters,0.4695617430868304,-0.22095562148034595
Bangalore,2021-06-28,2021,Summer,355.5,432.4,20.8,39.8,76.7,31.2,0.78,83.4,94.8,403.0,Severe,0,highest average PM2.5 among clusters,0.9735349818118392,1.7777710766180281
Bangalore,2021-06-29,2021,Summer,149.4,549.0,150.7,26.1,45.4,42.4,7.32,60.3,77.7,322.8,Very Poor,0,highest average PM2.5 among clusters,1.9292913501272164,0.6419355059736005
Bangalore,2021-06-30,2021,Summer,357.1,102.2,125.4,99.9,183.5,18.3,5.22,88.7,142.6,162.5,Moderate,1,lowest average PM2.5 among clusters,-1.1485304124697349,0.7298225813227219
Bangalore,2021-07-01,2021,Monsoon,5.5,439.4,77.2,73.3,64.8,41.8,3.51,58.8,137.8,413.1,Severe,0,highest average PM2.5 among clusters,1.5292877825589244,0.1693124335699947
Bangalore,2021-07-02,2021,Monsoon,4.2,84.4,141.1,78.3,172.0,49.2,4.68,9.6,45.9,133.3,Moderate,1,lowest average PM2.5 among clusters,0.28701183360189897,-1.4800013736345596
Bangalore,2021-07-03,2021,Monsoon,140.4,115.8,93.3,82.7,157.1,7.6,3.43,99.9,128.3,315.9,Very Poor,1,lowest average PM2.5 among clusters,0.02998109234192797,0.42324827195698383
Bangalore,2021-07-04,2021,Monsoon,46.0,343.2,182.1,40.9,64.4,8.3,1.01,5.7,88.6,293.2,Poor,0,highest average PM2.5 among clusters,1.6538841811226226,-1.5843308364253736
Bangalore,2021-07-05,2021,Monsoon,303.4,312.4,63.1,126.3,4.0,45.4,9.46,13.5,100.1,453.4,Severe,0,highest average PM2.5 among clusters,-0.9157670440327191,0.25787856309437246
Bangalore,2021-07-06,2021,Monsoon,440.7,113.5,33.5,23.8,75.5,11.0,8.94,83.2,13.3,186.7,Moderate,0,highest average PM2.5 among clusters,-0.7446776597868493,1.8322632942341708
Bangalore,2021-07-07,2021,Monsoon,73.1,32.4,1.6,51.3,233.2,24.3,1.47,98.2,119.9,142.3,Moderate,1,lowest average PM2.5 among clusters,-0.10184153554937789,0.5598167347110787
Bangalore,2021-07-08,2021,Monsoon,104.6,436.7,21.1,128.1,97.9,0.0,1.52,22.5,109.2,409.2,Severe,0,highest average PM2.5 among clusters,0.3353801042818845,-1.580234380980735
Bangalore,2021-07-09,2021,Monsoon,382.6,104.9,21.3,84.4,110.0,23.5,7.94,86.8,131.1,174.2,Moderate,0,highest average PM2.5 among clusters,-1.5512206469087673,1.666339673205943
Bangalore,2021-07-10,2021,Monsoon,87.2,392.3,192.6,131.6,192.3,25.0,2.43,10.2,80.7,352.8,Very Poor,1,lowest average PM2.5 among clusters,0.6890813380141674,-2.499829945148412
Bangalore,2021-07-11,2021,Monsoon,441.5,75.8,125.9,40.8,216.8,19.1,8.5,16.4,16.4,181.2,Moderate,1,lowest average PM2.5 among clusters,-1.6121539764643775,-0.6246242415172099
Bangalore,2021-07-12,2021,Monsoon,252.6,143.9,132.5,76.3,208.9,17.7,3.91,30.9,168.3,402.6,Severe,1,lowest average PM2.5 among clusters,-1.096364589866752,-0.8457335574057913
Bangalore,2021-07-13,2021,Monsoon,323.8,299.9,38.7,117.9,103.9,49.2,7.98,95.5,6.3,473.8,Severe,0,highest average PM2.5 among clusters,0.018446669271966146,1.4878624302207775
Bangalore,2021-07-14,2021,Monsoon,108.7,455.4,5.1,31.5,45.8,8.2,1.42,18.4,113.3,436.0,Severe,0,highest average PM2.5 among clusters,1.0890670890610776,-0.5152986259127819
Bangalore,2021-07-15,2021,Monsoon,387.9,104.4,196.6,13.8,32.6,6.1,9.01,2.6,3.0,187.6,Moderate,0,highest average PM2.5 among clusters,-0.3980639230538795,-0.29460836263862294
Bangalore,2021-07-16,2021,Monsoon,109.4,362.7,121.5,28.0,161.4,37.2,8.37,93.1,180.6,315.7,Very Poor,1,lowest average PM2.5 among clusters,0.5318833879720762,0.8886548044347742
Bangalore,2021-07-17,2021,Monsoon,6.8,231.7,16.2,71.8,17.6,44.2,2.38,96.4,107.9,187.8,Moderate,0,highest average PM2.5 among clusters,1.4814920780239762,1.6195568048659745
Bangalore,2021-07-18,2021,Monsoon,238.8,554.9,110.4,148.3,175.5,38.7,6.14,86.1,69.5,391.4,Very Poor,1,lowest average PM2.5 among clusters,0.6512970492493297,-0.09992623727375698
Bangalore,2021-07-19,2021,Monsoon,373.9,361.9,131.0,50.4,28.0,25.8,8.07,99.5,93.6,314.7,Very Poor,0,highest average PM2.5 among clusters,0.5273154740445536,2.05753606061464
Bangalore,2021-07-20,2021,Monsoon,83.5,77.6,136.2,119.9,48.2,9.9,8.97,27.5,118.2,187.1,Moderate,0,highest average PM2.5 among clusters,-0.7904566312233618,-0.960636733987641
Bangalore,2021-07-21,2021,Monsoon,448.3,450.1,18.7,119.7,194.6,9.8,0.73,3.6,155.9,428.4,Severe,1,lowest average PM2.5 among clusters,-1.3806120244249698,-1.1856600951312153
Bangalore,2021-07-22,2021,Monsoon,236.4,141.8,47.1,34.0,147.4,5.2,7.35,79.0,6.4,389.6,Very Poor,1,lowest average PM2.5 among clusters,-0.07428607569673658,0.4300012582888738
Bangalore,2021-07-23,2021,Monsoon,0.2,328.2,166.4,40.9,70.8,44.9,0.45,9.1,110.1,278.2,Poor,0,highest average PM2.5 among clusters,1.8520644336822558,-0.8806387893958341
Bangalore,2021-07-24,2021,Monsoon,241.5,203.4,100.5,16.8,180.2,36.4,8.73,45.4,25.6,393.5,Very Poor,1,lowest average PM2.5 among clusters,-0.10229093356906135,0.07420863543329578
Bangalore,2021-07-25,2021,Monsoon,168.8,251.4,19.1,78.7,32.8,4.3,2.85,81.7,45.9,337.7,Very Poor,0,highest average PM2.5 among clusters,0.8427721609938814,0.729342298982511
Bangalore,2021-07-26,2021,Monsoon,67.8,446.7,10.9,95.7,48.5,9.9,4.45,22.7,36.4,423.5,Severe,0,highest average PM2.5 among clusters,0.9324540284892355,-1.1288084754849927
Bangalore,2021-07-27,2021,Monsoon,494.4,278.0,110.0,83.3,246.6,35.9,8.81,20.8,118.4,228.0,Poor,1,lowest average PM2.5 among clusters,-2.0928605552028507,-0.42601733057732055
Bangalore,2021-07-28,2021,Monsoon,429.1,266.8,181.6,129.0,226.1,39.0,8.05,22.4,131.3,216.8,Poor,1,lowest average PM2.5 among clusters,-1.7610185356428802,-0.8624120886633514
Bangalore,2021-07-29,2021,Monsoon,262.1,261.2,77.5,24.2,23.7,20.8,2.05,86.2,185.2,412.1,Severe,0,highest average PM2.5 among clusters,0.6250818485911482,1.975175547287209
Bangalore,2021-07-30,2021,Monsoon,387.8,301.6,171.3,121.6,173.4,5.0,3.49,70.9,23.9,251.6,Poor,1,lowest average PM2.5 among clusters,0.06470400593539388,-0.4638452080186491
Bangalore,2021-07-31,2021,Monsoon,240.6,34.7,1.6,143.3,71.6,21.1,7.3,84.8,162.2,392.8,Very Poor,0,highest average PM2.5 among clusters,-1.7099328704999046,1.1777089873507205
Bangalore,2021-08-01,2021,Monsoon,139.8,321.6,37.7,2.9,140.4,42.6,7.14,83.9,158.3,315.4,Very Poor,1,lowest average PM2.5 among clusters,0.40119812938031196,1.3972894860610545
Bangalore,2021-08-02,2021,Monsoon,80.1,579.8,39.8,27.0,147.8,45.0,8.35,54.5,84.6,179.3,Moderate,1,lowest average PM2.5 among clusters,1.217366102969268,0.019523292017135027
Bangalore,2021-08-03,2021,Monsoon,278.6,11.9,74.4,63.1,47.0,24.0,9.71,40.2,18.0,428.6,Severe,0,highest average PM2.5 among clusters,-0.8997326000486469,0.5687573311613972
Bangalore,2021-08-04,2021,Monsoon,243.9,402.8,66.5,129.6,105.2,23.3,0.04,82.5,77.5,395.3,Very Poor,0,highest average PM2.5 among clusters,0.9331059197912671,0.3718104912592906
Bangalore,2021-08-05,2021,Monsoon,31.2,149.2,176.2,34.1,30.0,44.1,7.61,70.6,178.2,224.4,Poor,0,highest average PM2.5 among clusters,0.7656898028205145,1.0960304616667602
Bangalore,2021-08-06,2021,Monsoon,101.2,338.3,165.3,102.9,166.6,2.8,2.31,63.9,96.4,288.3,Poor,1,lowest average PM2.5 among clusters,0.927965254284967,-1.2249252655258287
Bangalore,2021-08-07,2021,Monsoon,381.3,454.3,116.7,106.2,157.9,13.1,5.46,81.5,148.5,434.4,Severe,1,lowest average PM2.5 among clusters,-0.31730366762161616,0.37221154050254845
Bangalore,2021-08-08,2021,Monsoon,468.6,146.5,155.0,128.3,160.8,22.8,5.29,12.8,27.6,148.3,Moderate,1,lowest average PM2.5 among clusters,-1.3985770406472067,-0.9011086061805064
Bangalore,2021-08-09,2021,Monsoon,111.5,490.6,57.9,123.0,49.2,25.0,1.29,35.6,143.2,486.5,Severe,0,highest average PM2.5 among clusters,0.9272374034431778,-0.5440251201285988
Bangalore,2021-08-10,2021,Monsoon,15.6,160.9,2.2,7.7,125.8,48.1,2.42,99.5,168.9,140.8,Moderate,0,highest average PM2.5 among clusters,0.8926353852841367,1.790714604811392
Bangalore,2021-08-11,2021,Monsoon,273.0,103.2,91.9,96.1,89.0,22.5,8.27,58.7,58.4,423.0,Severe,0,highest average PM2.5 among clusters,-0.7823033737871822,0.4085748770633614
Bangalore,2021-08-12,2021,Monsoon,181.5,213.9,40.0,86.9,32.4,29.6,0.35,91.8,152.9,347.4,Very Poor,0,highest average PM2.5 among clusters,0.6622664173410581,1.6338870212650063
Bangalore,2021-08-13,2021,Monsoon,211.8,240.9,127.8,119.1,246.1,18.7,8.84,7.4,167.8,370.7,Very Poor,1,lowest average PM2.5 among clusters,-1.8768846916061788,-2.0446657763256737
Bangalore,2021-08-14,2021,Monsoon,144.3,474.6,168.7,44.5,69.9,24.9,4.96,84.0,102.4,463.6,Severe,0,highest average PM2.5 among clusters,1.8627526321303265,0.607324533520766
Bangalore,2021-08-15,2021,Monsoon,219.9,449.9,178.1,78.3,170.0,22.2,8.07,65.3,90.6,428.1,Severe,1,lowest average PM2.5 among clusters,0.5132063081257721,-0.4749878947365695
Bangalore,2021-08-16,2021,Monsoon,391.6,195.8,5.6,116.4,34.7,12.1,7.84,65.7,61.7,172.9,Moderate,0,highest average PM2.5 among clusters,-1.1581985509738675,1.0726617936583793
Bangalore,2021-08-17,2021,Monsoon,59.7,378.1,116.8,85.7,205.0,47.9,1.98,71.8,147.0,335.0,Very Poor,1,lowest average PM2.5 among clusters,1.0263588312146463,-0.2263215716409324
Bangalore,2021-08-18,2021,Monsoon,14.6,1.7,37.9,1.2,2.6,5.7,3.87,80.8,30.8,123.2,Moderate,0,highest average PM2.5 among clusters,1.2471213044657223,1.1036991197865151
Bangalore,2021-08-19,2021,Monsoon,29.7,392.3,49.9,129.7,133.6,19.9,9.01,76.2,21.1,352.8,Very Poor,1,lowest average PM2.5 among clusters,0.6232653151713738,-0.7290055663455346
Bangalore,2021-08-20,2021,Monsoon,264.2,268.8,188.0,144.1,47.7,10.4,9.45,85.7,189.7,414.2,Severe,0,highest average PM2.5 among clusters,-0.6875840249976259,0.5351127405363933
Bangalore,2021-08-21,2021,Monsoon,399.8,9.3,47.1,120.4,220.6,31.3,0.12,19.9,135.8,152.4,Moderate,1,lowest average PM2.5 among clusters,-2.06366391125862,-0.442566314655422
Bangalore,2021-08-22,2021,Monsoon,205.7,32.0,176.9,80.1,92.0,39.5,7.69,21.0,20.4,366.0,Very Poor,0,highest average PM2.5 among clusters,-0.292814721191214,-0.443190689193421
Bangalore,2021-08-23,2021,Monsoon,95.8,387.8,180.1,100.5,179.2,4.4,4.56,56.3,83.3,347.1,Very Poor,1,lowest average PM2.5 among clusters,0.869236733960588,-1.5513634801470022
Bangalore,2021-08-24,2021,Monsoon,179.6,421.7,58.5,83.3,145.9,34.4,3.42,2.3,58.9,389.6,Very Poor,1,lowest average PM2.5 among clusters,0.3482112663204735,-1.3207983212074956
Bangalore,2021-08-25,2021,Monsoon,193.9,595.5,191.6,41.5,74.2,5.4,8.32,55.8,74.6,356.9,Very Poor,0,highest average PM2.5 among clusters,1.547067002822092,-0.46894487529292006
Bangalore,2021-08-26,2021,Monsoon,171.0,236.0,117.7,121.9,48.9,9.9,4.05,93.2,93.8,339.4,Very Poor,0,highest average PM2.5 among clusters,0.6053225739488831,0.5598808963751148
Bangalore,2021-08-27,2021,Monsoon,114.9,591.1,76.0,31.0,125.7,22.8,2.27,14.7,168.3,282.6,Poor,0,highest average PM2.5 among clusters,1.1244987754463986,-0.9746814479402004
Bangalore,2021-08-28,2021,Monsoon,278.3,87.3,56.7,44.5,138.9,44.2,5.01,93.1,14.2,428.3,Severe,1,lowest average PM2.5 among clusters,0.20047123517992194,1.6380401487997907
Bangalore,2021-08-29,2021,Monsoon,102.8,430.1,191.4,89.9,185.8,0.0,4.41,1.8,77.0,241.3,Poor,1,lowest average PM2.5 among clusters,0.5976406703551517,-2.843653227420979
Bangalore,2021-08-30,2021,Monsoon,484.9,471.4,97.1,111.8,95.9,37.0,6.24,32.5,120.3,459.0,Severe,0,highest average PM2.5 among clusters,-0.7607055547226768,0.40487701062505244
Bangalore,2021-08-31,2021,Monsoon,415.9,328.4,48.1,48.9,109.4,23.3,5.94,2.0,35.0,278.4,Poor,0,highest average PM2.5 among clusters,-0.66343543346453,-0.31515759465602106
Bangalore,2021-09-01,2021,Monsoon,493.4,252.2,35.4,56.2,178.3,33.5,8.78,21.0,91.0,202.2,Poor,1,lowest average PM2.5 among clusters,-1.9215299727760042,0.2870590533919377
Bangalore,2021-09-02,2021,Monsoon,356.2,112.8,106.3,103.3,61.3,6.9,6.73,40.8,113.4,159.0,Moderate,0,highest average PM2.5 among clusters,-1.284900133384456,0.16853977637651663
Bangalore,2021-09-03,2021,Monsoon,466.2,421.8,26.7,132.3,18.0,22.3,8.31,50.2,121.5,389.7,Very Poor,0,highest average PM2.5 among clusters,-1.1566877740189063,1.0216639756219832
Bangalore,2021-09-04,2021,Monsoon,227.4,319.1,55.2,126.0,53.9,1.2,0.18,14.4,157.1,382.7,Very Poor,0,highest average PM2.5 among clusters,-0.2881953061397214,-0.9573028969533163
Bangalore,2021-09-05,2021,Monsoon,381.4,272.2,9.6,25.3,66.8,41.7,1.51,28.9,79.4,222.2,Poor,0,highest average PM2.5 among clusters,0.04907453822383645,1.1832456979277144
Bangalore,2021-09-06,2021,Monsoon,7.3,12.7,146.1,59.9,116.6,21.5,3.86,89.0,146.4,168.1,Moderate,0,highest average PM2.5 among clusters,0.507835265312327,0.4350747482932384
Bangalore,2021-09-07,2021,Monsoon,147.0,113.8,60.4,49.1,224.1,18.5,1.1,53.9,159.4,321.0,Very Poor,1,lowest average PM2.5 among clusters,-0.42168089820441945,-0.3620298639883456
Bangalore,2021-09-08,2021,Monsoon,2.1,396.2,62.7,19.4,158.5,42.8,3.7,31.2,177.5,357.6,Very Poor,1,lowest average PM2.5 among clusters,0.8588608246538947,-0.46415956729613156
Bangalore,2021-09-09,2021,Monsoon,322.2,23.8,129.4,1.3,66.7,30.3,3.49,65.9,195.7,472.2,Severe,0,highest average PM2.5 among clusters,-0.4457061233990586,1.8932301173071213
Bangalore,2021-09-10,2021,Monsoon,340.0,162.4,109.3,84.3,239.4,32.9,0.51,63.7,109.0,490.0,Severe,1,lowest average PM2.5 among clusters,-0.4853000704053177,0.10352014452887637
Bangalore,2021-09-11,2021,Monsoon,436.9,544.6,146.2,29.9,86.1,40.8,4.59,80.8,61.2,132.2,Moderate,0,highest average PM2.5 among clusters,1.342822920585279,1.6402674036827205
Bangalore,2021-09-12,2021,Monsoon,450.6,561.1,137.5,69.7,175.9,11.2,2.02,64.4,2.4,87.1,Satisfactory,1,lowest average PM2.5 among clusters,1.0621160009185948,-0.16187686972267745
Bangalore,2021-09-13,2021,Monsoon,287.6,522.3,102.8,33.1,249.0,1.5,0.44,47.6,100.6,437.6,Severe,1,lowest average PM2.5 among clusters,0.7587192092930811,-1.0635078932135833
Bangalore,2021-09-14,2021,Monsoon,20.8,301.8,21.9,67.0,76.1,9.2,3.98,38.9,105.5,251.8,Poor,0,highest average PM2.5 among clusters,0.6002141733286127,-0.6601920602511655
Bangalore,2021-09-15,2021,Monsoon,92.5,244.4,148.4,139.4,179.5,6.0,6.53,40.8,127.6,206.1,Poor,1,lowest average PM2.5 among clusters,-0.5297467937718987,-1.8076970252898434
Bangalore,2021-09-16,2021,Monsoon,25.2,369.8,108.9,56.5,203.6,19.6,1.06,77.7,16.7,324.6,Very Poor,1,lowest average PM2.5 among clusters,1.9980803091025456,-0.8024127741829976
Bangalore,2021-09-17,2021,Monsoon,405.6,565.1,102.9,130.0,227.6,33.9,2.09,19.5,66.8,150.0,Moderate,1,lowest average PM2.5 among clusters,-0.12108568758213045,-1.3066691223493245
Bangalore,2021-09-18,2021,Monsoon,23.5,389.3,145.5,58.3,52.7,17.7,5.29,79.2,139.0,349.0,Very Poor,0,highest average PM2.5 among clusters,1.5759156331129849,0.23248762291800895
Bangalore,2021-09-19,2021,Monsoon,252.2,137.2,61.5,54.0,159.5,34.3,5.2,63.1,198.4,402.2,Severe,1,lowest average PM2.5 among clusters,-1.0359259188606367,0.8755496547401286
Bangalore,2021-09-20,2021,Monsoon,80.8,173.6,126.2,55.3,129.0,4.7,3.12,36.3,37.3,168.6,Moderate,1,lowest average PM2.5 among clusters,0.7615212531455295,-1.1766073814550901
Bangalore,2021-09-21,2021,Monsoon,220.6,68.2,188.4,77.8,186.9,19.3,9.13,37.9,127.3,377.4,Very Poor,1,lowest average PM2.5 among clusters,-1.2333915147868633,-0.8143586279924754
Bangalore,2021-09-22,2021,Monsoon,483.7,458.5,101.0,138.5,155.1,25.1,8.02,57.9,16.9,440.5,Severe,1,lowest average PM2.5 among clusters,-0.6347732880594572,-0.03786201279557125
Bangalore,2021-09-23,2021,Monsoon,238.7,59.0,102.6,103.8,207.4,27.6,9.27,25.0,124.4,391.3,Very Poor,1,lowest average PM2.5 among clusters,-1.987547140319537,-0.9356720666106599
